mouth_open_ratio,mouth_width_ratio,left_eye_open_ratio,right_eye_open_ratio,eyebrow_raise_left,eyebrow_raise_right,head_yaw,head_pitch,head_roll,face_width,face_height,label
0.009784958325326443,0.3297519087791443,0.5669276714324951,0.6551141142845154,0.144118994474411,0.13393378257751465,0.27116262912750244,0.23121623694896698,-1.5796732902526855,0.20372694730758667,0.44206011295318604,0
0.008810710161924362,0.3285755515098572,0.5604658126831055,0.6547015309333801,0.1363155096769333,0.13620254397392273,0.28754979372024536,0.2309824526309967,-0.24003052711486816,0.20267251133918762,0.443770170211792,0
0.006213973741978407,0.3179430663585663,0.5458344221115112,0.6926859021186829,0.14035190641880035,0.13355034589767456,0.2783525288105011,0.22983744740486145,-1.0194886922836304,0.20446594059467316,0.4433480501174927,0
0.004753343760967255,0.3268689215183258,0.5462168455123901,0.689708948135376,0.13615110516548157,0.1354871541261673,0.2579589784145355,0.2249273806810379,-2.7269697189331055,0.20692917704582214,0.4449961483478546,0
0.0032876008190214634,0.3301280438899994,0.5349565148353577,0.6776273846626282,0.13386687636375427,0.13704471290111542,0.23791974782943726,0.22966310381889343,-2.149789571762085,0.20629361271858215,0.44390755891799927,0
0.0012062682071700692,0.32061517238616943,0.595525860786438,0.5586915612220764,0.13037173449993134,0.13453936576843262,-0.0360887348651886,0.24093158543109894,-4.130655288696289,0.22261521220207214,0.4552914500236511,0
0.0019877098966389894,0.32620498538017273,0.5999373197555542,0.5395115613937378,0.13511911034584045,0.13429968059062958,-0.03741338476538658,0.24132107198238373,-4.4346771240234375,0.22147151827812195,0.4559999406337738,0
0.0048103719018399715,0.32986533641815186,0.5880846381187439,0.5633894205093384,0.13267114758491516,0.13574101030826569,-0.03695292770862579,0.24156062304973602,-3.915936231613159,0.22284160554409027,0.45447981357574463,0
0.007486157584935427,0.32946112751960754,0.5833933353424072,0.5590245723724365,0.13299156725406647,0.13358952105045319,-0.040375418961048126,0.24137410521507263,-4.016210556030273,0.2220510095357895,0.45290523767471313,0
0.0031407971400767565,0.3202950358390808,0.5877951383590698,0.5785271525382996,0.13481593132019043,0.13740107417106628,-0.017537834122776985,0.24240544438362122,-4.117429256439209,0.22249484062194824,0.45309674739837646,0
0.002091066213324666,0.3276048004627228,0.5936118960380554,0.5956088304519653,0.13308963179588318,0.13928310573101044,-0.00979161448776722,0.2377432882785797,-4.312980651855469,0.22244267165660858,0.45589324831962585,0
0.0050529311411082745,0.32721683382987976,0.6127616167068481,0.5609616637229919,0.13406775891780853,0.13499216735363007,-0.03507494926452637,0.24372941255569458,-4.593344688415527,0.22150613367557526,0.4571532905101776,0
0.0026580484118312597,0.3280475437641144,0.5903864502906799,0.5614885091781616,0.1318160444498062,0.1346607804298401,-0.032224491238594055,0.24864329397678375,-3.8095831871032715,0.2206645905971527,0.46029847860336304,0
0.0021041843574494123,0.3290015757083893,0.5930724740028381,0.5537436604499817,0.1313832402229309,0.13238608837127686,-0.03381101042032242,0.24817602336406708,-4.239396572113037,0.21993209421634674,0.4580693244934082,0
0.003977777902036905,0.3314773738384247,0.6014560461044312,0.5503556728363037,0.12661869823932648,0.13402310013771057,-0.041598327457904816,0.2558593451976776,-3.5294578075408936,0.22152327001094818,0.45558008551597595,0
0.0042627062648534775,0.32357874512672424,0.5455814599990845,0.5531176924705505,0.12370197474956512,0.1295899599790573,-0.0430758036673069,0.2589811384677887,-3.8740549087524414,0.22191748023033142,0.45441576838493347,0
0.004089775495231152,0.32559576630592346,0.5578662753105164,0.5405720472335815,0.12691551446914673,0.13180682063102722,-0.04985062777996063,0.25799626111984253,-4.457346439361572,0.22154533863067627,0.45433005690574646,0
0.003753634402528405,0.3302643299102783,0.5720532536506653,0.5206770896911621,0.13081857562065125,0.13404878973960876,-0.036090873181819916,0.2553993761539459,-4.406533718109131,0.22174324095249176,0.45406433939933777,0
0.0029333303682506084,0.32284682989120483,0.5415090322494507,0.5298213362693787,0.1271255612373352,0.13219113647937775,-0.041704051196575165,0.2587360441684723,-4.544302463531494,0.22230802476406097,0.454550176858902,0
0.0035022529773414135,0.3239305317401886,0.5866200923919678,0.5381431579589844,0.12719440460205078,0.13490134477615356,-0.044410545378923416,0.2587398588657379,-4.850427627563477,0.22109951078891754,0.4515625536441803,0
0.004349203314632177,0.32379722595214844,0.5639984607696533,0.5639773607254028,0.12862524390220642,0.13549326360225677,-0.034111976623535156,0.25883394479751587,-4.766045570373535,0.2227042019367218,0.4550521671772003,0
0.004299314692616463,0.32587045431137085,0.5767890810966492,0.531117856502533,0.12921293079853058,0.13196977972984314,-0.03873317688703537,0.25554344058036804,-5.888756275177002,0.22185173630714417,0.45501425862312317,0
0.0030429360922425985,0.3267344832420349,0.6055086851119995,0.544666051864624,0.13095690310001373,0.13171854615211487,-0.04147831350564957,0.26040545105934143,-5.921344757080078,0.2207595407962799,0.45562446117401123,0
0.004767252132296562,0.3292675018310547,0.6103663444519043,0.5567317605018616,0.1297643482685089,0.13382142782211304,-0.04077332466840744,0.2571764886379242,-5.083933353424072,0.21953536570072174,0.4551945626735687,0
0.004358893260359764,0.32714542746543884,0.5690875053405762,0.5547100305557251,0.12570658326148987,0.12853886187076569,-0.04744255542755127,0.25765472650527954,-5.319963455200195,0.21979662775993347,0.45318663120269775,0
0.0037960433401167393,0.3239761292934418,0.6366320848464966,0.5453018546104431,0.13021767139434814,0.13258270919322968,-0.0466369092464447,0.2579247057437897,-5.888405799865723,0.22048981487751007,0.45295166969299316,0
0.0061043379828333855,0.3267884850502014,0.5931525230407715,0.5553929209709167,0.1284957230091095,0.1323608160018921,-0.04977015405893326,0.2582424283027649,-5.311012268066406,0.22132211923599243,0.45211347937583923,0
0.0056134737096726894,0.3202427327632904,0.5560688376426697,0.5223774909973145,0.12761038541793823,0.12948763370513916,-0.0489497035741806,0.2566656172275543,-5.569714069366455,0.221360445022583,0.4541999399662018,0
0.008583825081586838,0.3335913121700287,0.5828990340232849,0.551520586013794,0.12398342043161392,0.13213679194450378,-0.06616110354661942,0.2557013928890228,-4.63021993637085,0.2191060334444046,0.45554542541503906,0
0.002009883290156722,0.3367844223976135,0.6212133765220642,0.5411215424537659,0.12668046355247498,0.1369885504245758,-0.0846450924873352,0.25045111775398254,-5.477019786834717,0.2185068130493164,0.4563117027282715,0
0.0038783641066402197,0.3334963917732239,0.6461730003356934,0.6059846878051758,0.12650121748447418,0.13880589604377747,-0.0873902291059494,0.2524455487728119,-6.126749038696289,0.21800994873046875,0.45612192153930664,0
0.0035570673644542694,0.3313235938549042,0.6278193593025208,0.5928559899330139,0.12364695966243744,0.13759851455688477,-0.09645480662584305,0.25457116961479187,-6.09595251083374,0.21801607310771942,0.45921868085861206,0
0.0017595937242731452,0.3314679265022278,0.6432821750640869,0.5485718250274658,0.12851223349571228,0.13615120947360992,-0.09940999746322632,0.25436580181121826,-6.993828773498535,0.21768976747989655,0.4575306475162506,0
0.002800090005621314,0.33633723855018616,0.5953502058982849,0.5593518614768982,0.12129026651382446,0.13379506766796112,-0.11326039582490921,0.25974777340888977,-5.0091872215271,0.2177719622850418,0.46065065264701843,0
0.0047549656592309475,0.3309780955314636,0.5825433731079102,0.5920938849449158,0.12198979407548904,0.1369340717792511,-0.1311369389295578,0.2542540431022644,-4.585705280303955,0.2145415097475052,0.45827004313468933,0
0.0029146363958716393,0.33439427614212036,0.6193615794181824,0.6057741641998291,0.12317968159914017,0.13533324003219604,-0.13628992438316345,0.2562815845012665,-4.463719367980957,0.213489830493927,0.46077829599380493,0
0.00375377363525331,0.33118489384651184,0.6113762855529785,0.5808780193328857,0.12390492856502533,0.13667358458042145,-0.15301135182380676,0.2585867643356323,-5.005422115325928,0.21407386660575867,0.46108394861221313,0
0.002956296782940626,0.33633285760879517,0.647079348564148,0.5599399209022522,0.12140148133039474,0.13545849919319153,-0.15962709486484528,0.260636568069458,-4.2409234046936035,0.21346640586853027,0.46080872416496277,0
0.0025249412283301353,0.3348113000392914,0.6749483346939087,0.5876353979110718,0.12223006784915924,0.1337401568889618,-0.1627255529165268,0.26315736770629883,-5.297179698944092,0.21395201981067657,0.4605288803577423,0
